"You're absolutely perfect, in every way.","You're absolutely imperfect, in every excellent way.",contradiction
My tree had a few blossoms but no fruit to eat.,My tree had a many blossoms but no fruits.,contradiction
Every female member of the cabinet was absent.,Every member of the cabinet was present.,contradiction
He sang some young songs.,He sang some old songs that remind me of you.,neutral
All of them have independent means.,All of them have dependent transport.,neutral
She's wearing a nasty big hat.,She's wearing a nice hat.,contradiction
"Picasso was no clown, and he was a sarcastic commentator on a confused age, a great archivist of humanity's foolishness.","Picasso was no comic figure, and he was a unsarcastic commentator on a confused age, a great archivist of humanity's foolishness.",contradiction
"In many areas, nonhuman activity has changed the form of river channels, altering magnitudes and frequencies of flooding.","In many developed areas, human activity has changed the form of river channels, altering magnitudes and frequencies of flooding.",neutral
Many aliens ate some pork.,Few aliens ate meat.,contradiction
I don't have wide hips.,I don't have narrow hips at all.,neutral
"The earliest incident, reported Monday morning, killed a 17-year-old boy and wounded a woman.","The latest fatal incident, reported Monday morning, killed a 17-year-old boy and wounded a woman.",neutral
There's nothing sexual about it.,There's nothing extraordinary or asexual about it.,neutral
At most one man sang or danced.,At least one man danced.,neutral
Jack can't afford a new 5-gear bicycle.,Jack can't afford a old bicycle.,neutral
No more than fifty children decided on the cotton candy.,No less than fifty children chose any mint chocolates or decided on the cotton candy.,neutral
Few aliens read news magazines.,Many aliens read magazines.,neutral
No less than five children chose mint chocolates or decided on the cotton candy.,No more than five children decided on the cotton candy.,neutral
No more than fifty children chose any mint chocolates or decided on the cotton candy.,No less than fifty children decided on the cotton candy.,contradiction
Few people in Fiji don't have access to clean drinking water.,Many people in Fiji don't have access to clean and safe drinking water.,neutral
I don't want to miss happy hour for cake.,I don't want to miss unhappy hour.,neutral
Many aliens ate at some restaurants.,Few aliens ate at some Mexican restaurants.,neutral
You shouldn't read useful comic books.,You shouldn't read useless books.,neutral
Few aliens drove suvs.,Many aliens drove cars.,neutral
You shouldn't read useless books.,You shouldn't read useful fiction books.,neutral
A big spider was spinning a web.,A small spider was spinning a light.,neutral
"If the grain is bad, spice won't help.","If the grain is good, flavoring won't help.",neutral
He believed that blacks could win their fight for unequal rights without violence.,He believed that blacks could win their fight for equal rights without widespread violence.,neutral
You shouldn't read useful fiction books.,You shouldn't read useless books.,neutral
"While fewest approaches for reading comprehension rely on recurrent neural networks (RNNs), running them over long documents is prohibitively slow because it is difficult to parallelize over sequences.","While most successful approaches for reading comprehension rely on recurrent neural networks (RNNs), running them over long documents is prohibitively slow because it is difficult to parallelize over sequences.",contradiction
Few aliens read news magazines.,Many aliens read magazines.,neutral
Few aliens threw some tennis balls.,Many aliens threw some balls.,neutral
Tom swims in pool every other day.,Tom swims every same day.,neutral
Tom really leads no difficult life.,Tom really leads no easy common life.,neutral
"If the grain is good, spice won't help.","If the grain is bad, flavoring won't help.",neutral
Many aliens used any quarters.,Few aliens used any coins.,contradiction
Most Americans can't speak old German language.,Fewest Americans can't speak German.,neutral
No less than fifty children chose mint chocolates or decided on the cotton candy.,No more than fifty children decided on the cotton candy.,neutral
My last car didn't have hydraulic power steering.,My first car didn't have power steering.,neutral
Fewest Americans can't speak German like a native.,Most Americans can't speak German.,neutral
I think that most old people prefer to listen to rock music.,I think that most young people prefer to listen to heavy metal music.,neutral
She has been studying French for a few years.,She has been studying astro physics for a many years.,neutral
Many people in Fiji don't have access to clean drinking water.,Few people in Fiji don't have access to clean drinking water in workplaces.,neutral
Tom isn't very good at sports.,Tom isn't very bad at fixing those kinds of things.,neutral
Few of the children chose any mint chocolates or decided on the cotton candy.,Many of the children decided on the cotton candy.,contradiction
Less than five campers have caught a cold.,More than five campers have ever had a sunburn or caught a cold.,neutral
Many people in Fiji don't have access to clean drinking water.,Few people in Fiji don't have access to clean drinking cold water.,neutral
Tom is facing a few serious problems to face exams.,Tom is facing a few frivolous problems.,neutral
She has no nonspatial awareness.,She has no spatial awareness at all.,neutral
Every alien who did not drink some soda is hairless.,Every alien who did not drink coke is hairy.,contradiction
"If it's a nice day tomorrow, we'll go on a picnic.","If it's a nasty day tomorrow, we'll go on a horse riding.",neutral
I could never afford a house as nice as that.,I could never afford a colorful house as nasty as that.,neutral
No less than five campers have caught a cold.,No more than five campers have had a sunburn or caught a cold.,contradiction
You don't have to go to an Ivy League college to get a good education.,You don't have to go to an Ivy League English college to get a bad education.,contradiction
Tom was wearing a white hat.,Tom was wearing a black cap.,contradiction
I don't answer stupid questions.,I don't answer smart questions that tend to offend me.,neutral
My tree had a few blossoms but no fruit.,My tree had a many blossoms but no ripe fruit.,contradiction
Few aliens ate any meat.,Many aliens ate any pork.,contradiction
Every alien who did not play with some toys is hairless.,Every alien who did not play with toy cars is hairy.,contradiction
Jane didn't die a unnatural death.,Jane didn't die a natural death with no pain.,contradiction
Germany has no maximal wage.,Germany has no minimum requirement wage.,neutral
Germany has no maximal necessary wage.,Germany has no minimum wage.,neutral
"If i were a foreigner, i probably couldn't eat cooked fish from this restaurant.","If i were a foreigner, i probably couldn't eat raw fish.",neutral
No words can express her deep sorrow.,No meaningful words can express her shallow sorrow.,contradiction
I'll do my worst to have no regrets.,I'll do my best to have no possible regrets.,contradiction
Tom has a many friends in Boston.,Tom has a few friends in Boston metropolitan area.,neutral
I don't want to miss unhappy hour to enjoy with my friends.,I don't want to miss happy hour.,neutral
Tom goes to bed at a different time every night.,Tom goes to bed at the same time every night in april.,contradiction
More than five campers have caught a cold.,Less than five campers have had a sunburn or caught a cold.,contradiction
You have no legal right to seize my property.,You have no illegal right and also any international right to seize my property.,neutral
Few aliens watched sports matches.,Many aliens watched baseball matches.,contradiction
Not many of the children chose any mint chocolates or decided on the cotton candy.,Not few of the children decided on the cotton candy.,contradiction
Early rain and middle guests seldom stay the night.,Early thunder and early guests seldom stay the night.,neutral
Rudolf has built a small house.,Rudolf has built a large pent house with pool.,neutral
Few aliens used quarters.,Many aliens used coins.,neutral
The government has imposed a old tax on wine.,The government has imposed a new tax on famous wine.,neutral
That was a fight which had no chance of a unsuccessful outcome.,That was a dilemma which had no chance of a successful outcome.,neutral
Every alien who did not throw tennis balls is hairless.,Every alien who did not throw balls is hairy.,contradiction
More than five of the children chose any mint chocolates or decided on the cotton candy.,Less than five of the children decided on the cotton candy.,neutral
I don't want to get a full denture.,I don't want to get a empty teeth replacement.,neutral
Many British delegates obtained interesting results from the survey.,Few delegates obtained interesting results from the survey.,neutral
Not a few good pupils could solve the problem.,Not a many pupils could solve the problem.,neutral
Tom doesn't have a steady girlfriend.,Tom doesn't have a unsteady favorite girlfriend.,neutral
Few of the campers have caught a cold.,Many of the campers have ever had a sunburn or caught a cold.,neutral
Every alien who did not see some doves is hairy.,Every alien who did not see birds is hairless.,contradiction
I could never afford a beach house as nasty as that.,I could never afford a house as nice as that.,neutral
Rudolf has built a small house.,Rudolf has built a large building.,neutral
At fewest half children chose any mint chocolates or decided on the cotton candy.,At most half children decided on the cotton candy.,neutral
She has been studying French for a few years.,She has been studying caribbean language for a many years.,neutral
Tom goes to bed at the same time every night.,Tom goes to garage at the other time every night.,neutral
Every body is idle except me.,Every person is busy except me.,contradiction
Many of the children chose mint chocolates or decided on the cotton candy.,Few of the children decided on the cotton candy.,neutral
Rudolf has built a large house.,Rudolf has built a small stadium.,neutral
I've never seen a fat vegan.,I've never seen a thin strict vegan.,contradiction
He is no ordinary student.,He is no extraordinary master's student.,neutral
Many people in Fiji don't have access to clean drinking distilled water.,Few people in Fiji don't have access to clean drinking water.,neutral
Many aliens read any books.,Few aliens read any sci-fi novels.,neutral
"Don't go to extremes, to be immoderate is important in anything.","Don't go to ridiculous extremes, to be moderate is important in anything.",contradiction
I don't dig new modern jazz.,I don't dig nonmodern jazz.,neutral
This doesn't seem to be a frivolous problem.,This doesn't seem to be a serious problem in our school at all.,neutral
Several Portuguese delegates got the results published in minor national newspapers.,Several delegates got the results published in major national newspapers.,neutral
This story doesn't have a unhappy ending.,This story doesn't have a happy brilliant ending.,neutral
Madonna's concert drew a large audience.,Madonna's concert drew a small and loud audience.,contradiction
A south wind is blowing.,A north cold wind is blowing.,contradiction
Many people in Fiji don't have access to clean drinking water.,Few people in Fiji don't have access to clean drinking running water.,neutral
"While most successful approaches for reading comprehension rely on recurrent neural networks (RNNs), running them over long documents is prohibitively fast because it is difficult to parallelize over sequences.","While most approaches for reading comprehension rely on recurrent neural networks (RNNs), running them over long documents is prohibitively slow because it is difficult to parallelize over sequences.",contradiction
Many aliens used any coins.,Few aliens used quarters.,neutral
There's no other way to do this.,There's no better alternative way to do this.,neutral
Tom was wearing a black hat.,Tom was wearing a white sweater.,neutral
Tom never graduated from high school.,Tom never graduated from low school as he was expected to.,neutral
At least one man danced.,At most one man sang or danced.,neutral
"If you have a question, please raise your right hand.","If you want to ask a question, please raise your left hand.",contradiction
You shouldn't spend the fractional day in front of the box!,You shouldn't spend the whole day in house in front of the box!,neutral
He is a fast runner.,He is a slow careerist.,neutral
At most three pachyderms are pink.,At fewest three elephants are pink.,neutral
People who don't have a computer can't make partial use of this mp3 player function.,People who don't have a personal computer can't make full use of this mp3 player function.,neutral
That black bird is not a blackbird.,That white bird is not a real blackbird.,neutral
Tom isn't a bad romance writer.,Tom isn't a good writer.,neutral
There are no dirty plates.,There are no clean guest plates.,neutral
He has no specific aim.,He has no general good aim.,neutral
He believed that blacks could win their fight for unequal rights without generalized violence.,He believed that blacks could win their fight for equal rights without violence.,neutral
Every alien who did not see birds is hairless.,Every alien who did not see doves is hairy.,contradiction
Tom has a few friends in Boston.,Tom has a many sick friends in Boston.,contradiction
He owns a private jet.,He owns a public home.,neutral
I don't dig nonmodern jazz.,I don't dig modern jazz in work.,neutral
Many aliens drove some cars.,Few aliens drove some suvs.,contradiction
He is not a good driver.,He is not a bad driver at night.,neutral
He had a nonfatal lack of ability to think logically.,He had a fatal lack of capacity to think logically.,neutral
Few people in Fiji don't have access to clean drinking water.,Many people in Fiji don't have access to clean soft drinking water.,neutral
Every alien who did not drink any soda is hairy.,Every alien who did not drink coke is hairless.,contradiction
Less than five children decided on the cotton candy.,More than five children chose any mint chocolates or decided on the cotton candy.,neutral
Tom and Mary were speaking to each other in a language i didn't recognize.,Tom and Mary were speaking to each other in a recognizable language i did recognize.,contradiction
It is no wonder that a man of his ability is successful.,It is no wonder that a good looking man of his ability is unsuccessful.,contradiction
No less than five children decided on the cotton candy.,No more than five children chose any mint chocolates or decided on the cotton candy.,neutral
A blind man shouldn't play cards.,A sighted man shouldn't play cards and board games at all.,neutral
Tom goes to bed at the same time every night in april.,Tom goes to bed at the different time every night.,contradiction
Many aliens watched some sports matches.,Few aliens watched baseball matches.,neutral
Doctors refused to perform a first stomach operation.,Doctors refused to perform a second operation.,neutral
We have some unfinished business.,We have some finished songs.,neutral
Today isn't my lucky day!,My birthday isn't my unlucky day!,neutral
I don't like light makeup on a young girl.,I do not like heavy makeup in a female child under 18.,neutral
Arabic isn't a easy language.,Arabic isn't a difficult old language.,neutral
At least five campers have had a sunburn or caught a cold.,At most five campers have caught a cold.,neutral
Tom isn't a bad writer of fiction.,Tom isn't a good writer.,neutral
At most three elephants are blue.,At fewest three elephants are navy blue.,neutral
Few aliens bought any clothes.,Many aliens bought any shirts.,contradiction
Not many campers have caught a cold.,Not few campers have had a sunburn or caught a cold.,neutral
I wouldn't like to meet him in a light place.,I wouldn't like to meet him in a dark spot.,neutral
I don't want to miss unhappy hour.,I don't want to miss happy hour today.,neutral
Tom is facing a few frivolous health problems.,Tom is facing a few serious problems.,neutral
At least three commissioners spend time at home.,At most three commissioners spend a lot of time at home.,neutral
First time I visited was nearly 6 months ago and I am still finding husky fur on my socks.,Last time I visited my friend was nearly 6 months ago and I am still finding husky fur on my socks.,neutral
Tom goes to bed at the same time every night.,Tom goes to bed at a different time every night in his house.,contradiction
Few aliens played with toys.,Many aliens played with toy cars.,contradiction
At most three girls did not dance.,At fewest three girls did not move.,neutral
The villagers have done without electricity for a long time.,The villagers have done without electricity in their home for a short time.,neutral
Petrol is no longer a expensive available fuel.,Petrol is no longer a cheap fuel.,contradiction
Many aliens saw any doves.,Few aliens saw birds.,contradiction
Few aliens watched any sports matches.,Many aliens watched baseball matches.,contradiction
"All of a sudden, i felt a sharp pain in my stomach.","All of a gradual, i felt a sharp constant pain in my stomach.",neutral
Many aliens bought some shirts.,Few aliens bought some clothes.,contradiction
Tom didn't live a short life.,Tom didn't live a long beautiful life.,neutral
Extraordinary things never happen in complex and ordinary ways.,Extraordinary things never happen in simple and ordinary manner.,neutral
Not few children decided on the cotton candy.,Not many children chose mint chocolates or decided on the cotton candy.,contradiction
Tom doesn't spend little time for study in Boston.,Tom doesn't spend much time in Boston.,contradiction
Many aliens bought any shirts.,Few aliens bought clothes.,contradiction
Many aliens bought shirts.,Few aliens bought clothes.,contradiction
Not few of the children chose mint chocolates or decided on the cotton candy.,Not many of the children decided on the cotton candy.,neutral
I'm not a little girl anymore.,I'm not a large female child anymore.,contradiction
Tom is facing a many serious problems.,Tom is facing a few serious work problems.,neutral
Many aliens threw tennis balls.,Few aliens threw balls.,contradiction
More than five of campers have caught a cold.,Less than five of campers have ever had a sunburn or caught a cold.,contradiction
All Tom wanted was a nasty hot bath.,All Tom wanted was a nice hot and relaxing bath.,contradiction
Every alien who did not throw any balls is hairy.,Every alien who did not throw tennis balls is hairless.,contradiction
"In all areas, nonhuman activity has changed the form of river channels, altering magnitudes and frequencies of flooding.","In all developed areas, human activity has changed the form of river channels, altering magnitudes and frequencies of flooding.",neutral
I don't want to get a full denture.,I don't want to get a empty teeth change.,neutral
I don't answer smart questions that tend to offend me.,I don't answer stupid questions.,neutral
Few aliens used any quarters.,Many aliens used any coins.,neutral
Many people in Fiji don't have any comfortable access to clean drinking water.,Few people in Fiji don't have any access to clean drinking water.,neutral
Rock climbing without proper equipment is dangerous.,Rock climbing without proper equipment of security is safe.,contradiction
It is no wonder that a good looking man of his ability is unsuccessful.,It is no wonder that a man of his ability is successful.,contradiction
Tom isn't a good romance writer.,Tom isn't a bad writer.,neutral
Many aliens drank any coke.,Few aliens drank any soda.,contradiction
"In grounded communication tasks, speakers face pressures in choosing referential expressions that distinguish their targets from others in the context, leading to many kinds of pragmatic meaning enrichment.","In grounded communication tasks, speakers face pressures in choosing referential expressions that distinguish their targets from others in the context, leading to few kinds of meaning enrichment.",contradiction
At most one man danced.,At least one man sang and danced.,neutral
Less than five of the children decided on the cotton candy.,More than five of the children chose any mint chocolates or decided on the cotton candy.,neutral
Rock climbing without proper equipment is safe.,Rock climbing without proper equipment of good quality is dangerous.,contradiction
I have no more ideas.,I have more new ideas.,contradiction
The weather forecast is not reliable at all in summer.,The weather forecast is not unreliable at all.,contradiction
Germany has no maximal wage.,Germany has no minimum necessary wage.,neutral
At most half children decided on the cotton candy.,At most all children chose mint chocolates or decided on the cotton candy.,neutral
Sekkura is a unqualified chef.,Sekkura is a qualified dough puncher.,neutral
"Tom is, without question, the best man for the job.","Tom is, without question and certainly, the worst man for the job.",contradiction
Every alien who did not watch sports matches is hairless.,Every alien who did not watch baseball matches is hairy.,contradiction
Many aliens saw some doves.,Few aliens saw birds.,contradiction
I could never afford a house as nasty as that.,I could never afford a colorful house as nice as that.,neutral
It's not true that Betty doesn't live in Berlin.,It's not false that Betty doesn't live in Germany.,contradiction
Every alien who did not eat at Mexican restaurants is hairless.,Every alien who did not eat at restaurants is hairy.,contradiction
No less than five children chose mint chocolates or decided on the cotton candy.,No more than five children decided on the cotton candy.,neutral
Less than five of campers have ever had a sunburn or caught a cold.,More than five of campers have caught a cold.,neutral
Every alien who did not watch any sports matches is hairless.,Every alien who did not watch baseball matches is hairy.,contradiction
Few aliens watched sports matches.,Many aliens watched baseball matches.,contradiction
The tanker has only a small crew on board.,The tanker has only a large crew on board to move on.,contradiction
No more than fifty children decided on the cotton candy.,No less than fifty children chose mint chocolates or decided on the cotton candy.,contradiction
Most people don't drink enough liquids.,Fewest people don't drink enough water.,neutral
You have no illegal right to seize my property.,You have no legal authority to seize my property.,neutral
Extraordinary things never happen in simple and ordinary ways.,Extraordinary things never happen in complex and ordinary ways they are complicated.,neutral
Many aliens bought any clothes.,Few aliens bought any shirts.,neutral
The word came to be used for all large heavenly dusty bodies revolving about larger ones.,The word came to be used for all small heavenly bodies revolving about larger ones.,contradiction
Not a many pupils could solve the problem.,Not a few good pupils could solve the problem.,neutral
More than half of the tenors are sick.,Less than half of the tenors have the flu.,neutral
Rudolf has built a small house.,Rudolf has built a large apartment.,neutral
No less than fifty children decided on the cotton candy.,No more than fifty children chose any mint chocolates or decided on the cotton candy.,contradiction
No less than five campers have caught a cold.,No more than five campers have ever had a sunburn or caught a cold.,contradiction
All good things come in threes.,All bad things in life come in threes.,neutral
Every short man from Japan who sings the blues ran quickly.,Every tall man ran.,neutral
Few aliens saw some birds.,Many aliens saw doves.,contradiction
Few aliens watched any sports matches.,Many aliens watched any baseball matches.,contradiction
He drank a whole bottle of milk.,He drank a fractional bottle of water.,neutral
Dogs have all the bad qualities of people without at the same time possessing their weaknesses.,Dogs and all pets have all the good qualities of people without at the same time possessing their weaknesses.,neutral
Few aliens watched any baseball matches.,Many aliens watched any sports matches.,neutral
This doesn't seem to be a serious problem for you.,This doesn't seem to be a frivolous problem.,neutral
Few linguists entered the race early.,Many linguists entered the race.,neutral
"Regional governors could not rely on anyone for help in times of crisis, and the ensuing food shortages and nonpolitical disputes escalated into famines and small-scale civil wars.","Regional governors could not rely on the king for help in times of crisis, and the ensuing food shortages and political disputes escalated into famines and small-scale civil wars.",neutral
Few people in Fiji don't have access to clean drinking water.,Many people in Fiji don't have access to clean drinking mineral water.,contradiction
Rudolf has built a small house.,Rudolf has built a large stadium.,neutral
Many aliens played with some toy cars.,Few aliens played with some toys.,contradiction
Little Sophie was not disobedient.,Sophie was not obedient in her dance class.,neutral
You can't have a rainbow in the sky without a large rain.,You can't have a rainbow without a little rain.,neutral
He is no extraordinary undergraduate student.,He is no ordinary student.,neutral
I don't like heavy makeup on a female child under 18.,I do not like light makeup in a young girl.,neutral
"Don't go to extremes, to be moderate is important in anything.","Don't go to such extremes, to be immoderate is important in anything.",contradiction
The villagers have done without electricity in their home for a long time.,The villagers have done without electricity for a short time.,neutral
She's wearing a nice hat.,She's wearing a nasty summer hat.,contradiction
No less than fifty campers have caught a cold.,No more than fifty campers have had a sunburn or caught a cold.,contradiction
You have no illegal right to seize my property.,You have no legal liberty to seize my property.,neutral
Every alien who did not play with toy cars is hairless.,Every alien who did not play with toys is hairy.,contradiction
No less than fifty children decided on the cotton candy.,No more than fifty children chose any mint chocolates or decided on the cotton candy.,contradiction
A big spider was spinning a web.,A small spider was spinning an awesome web.,neutral
Today is not good for me.,Flying today is not bad for me.,neutral
I have no better ideas.,I have no more new ideas.,neutral
I don't want to get a full perfect denture.,I don't want to get a empty denture.,neutral
Many aliens saw some birds.,Few aliens saw doves.,neutral
Many aliens threw some balls.,Few aliens threw tennis balls.,neutral
Few aliens bought any shirts.,Many aliens bought clothes.,neutral
Few people in Fiji don't have access to clean drinking distilled water.,Many people in Fiji don't have access to clean drinking water.,neutral
Fewest people don't like hospitals.,Most people don't like bad hospitals.,neutral
More than five campers have had a sunburn or caught a cold.,Less than five campers have caught a cold.,contradiction
